scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name
scaffold_13,1211812,1237607,1224758,25000,0.000233,0.000262,0.013776,0.966371,343734,scaffold_13_2
scaffold_13,1237608,1270702,1253167,25000,0.000384,0.000395,0.016362,0.956309,343734,scaffold_13_2
scaffold_13,1270703,1301351,1286470,25000,0.000776,0.000628,0.008295,0.849437,343734,scaffold_13_2
scaffold_13,1301352,1327711,1314289,25000,0.000608,0.000567,0.017999,0.939389,343734,scaffold_13_2
scaffold_13,1327715,1354763,1341565,25000,0.000787,0.00068,0.018544,0.926971,343734,scaffold_13_2
scaffold_13,1354764,1385003,1369287,25000,0.00125,0.001191,0.007048,0.713759,343734,scaffold_13_2
scaffold_13,1456289,1482410,1469376,25000,0.001426,0.001446,0.010667,0.771868,364973,scaffold_13_3
scaffold_13,1482411,1511746,1496036,25000,0.000779,0.001184,0.007642,0.77904,364973,scaffold_13_3
scaffold_13,1511747,1557376,1535087,25000,0.00113,0.001074,0.012468,0.84443,364973,scaffold_13_3
scaffold_13,1557377,1584198,1570507,25000,0.001932,0.001808,0.018522,0.824124,364973,scaffold_13_3
scaffold_13,1584199,1611646,1597944,25000,0.001521,0.001424,0.009005,0.729212,364973,scaffold_13_3
scaffold_13,1611647,1638074,1624925,25000,0.000518,0.000656,0.011078,0.903881,364973,scaffold_13_3
scaffold_13,1638075,1665839,1651533,25000,0.001004,0.001122,0.013384,0.859142,364973,scaffold_13_3
scaffold_13,1665840,1697173,1681627,25000,0.001196,0.001239,0.010319,0.797324,364973,scaffold_13_3
scaffold_13,1697174,1735509,1719105,25000,0.00138,0.001414,0.006028,0.635699,364973,scaffold_13_3
scaffold_13,1735510,1777060,1754149,25000,0.00076,0.000743,0.011025,0.877261,364973,scaffold_13_3
scaffold_13,1849260,1901297,1883043,25000,0.000469,0.000448,0.007451,0.889513,137320,scaffold_13_4
scaffold_13,1901298,1927311,1914404,25000,0.001508,0.001521,0.01481,0.822079,137320,scaffold_13_4
scaffold_13,1927312,1963030,1941645,25000,0.002329,0.002389,0.017278,0.768974,137320,scaffold_13_4
scaffold_13,1963031,2000301,1977911,25000,0.001679,0.001334,0.010262,0.753653,137320,scaffold_13_4
scaffold_13,2058767,2097209,2077859,25000,0.001246,0.001237,0.009923,0.786293,162726,scaffold_13_5
scaffold_13,2097210,2132777,2116834,25000,0.001291,0.001179,0.012367,0.823079,162726,scaffold_13_5
scaffold_13,2132778,2175079,2154506,25000,0.001096,0.000987,0.010519,0.827288,162726,scaffold_13_5
scaffold_13,2175080,2203405,2188825,25000,0.00098,0.000937,0.018011,0.903502,162726,scaffold_13_5
scaffold_13,2203406,2237387,2221623,25000,0.001315,0.001327,0.009441,0.762674,143495,scaffold_13_6
scaffold_13,2237388,2270224,2252716,25000,0.001045,0.000977,0.0102,0.82598,143495,scaffold_13_6
scaffold_13,2270225,2297254,2283314,25000,0.001375,0.00144,0.016901,0.852794,143495,scaffold_13_6
scaffold_13,2297255,2324306,2310813,25000,0.000782,0.000905,0.012733,0.881199,143495,scaffold_13_6
scaffold_13,2324307,2357108,2340539,25000,0.00059,0.000515,0.006875,0.857636,143495,scaffold_13_6
scaffold_13,2386946,2418655,2401401,25000,0.001293,0.001374,0.008495,0.738686,190674,scaffold_13_7
scaffold_13,2418656,2444787,2431720,25000,7e-04,0.000766,0.010654,0.876102,190674,scaffold_13_7
scaffold_13,2444788,2472350,2458901,25000,0.000991,0.000919,0.01115,0.848974,190674,scaffold_13_7
scaffold_13,2472351,2517694,2497822,25000,0.001025,0.000748,0.010806,0.857445,190674,scaffold_13_7
scaffold_13,2517695,2548017,2532445,25000,0.000963,0.001628,0.008623,0.748587,190674,scaffold_13_7
scaffold_13,2548018,2581026,2567133,25000,0.000666,0.00051,0.010455,0.897568,190674,scaffold_13_7
scaffold_13,2695929,2725601,2710616,25000,0.001328,0.001099,0.022086,0.900523,137642,scaffold_13_8
scaffold_13,2725602,2760965,2743398,25000,0.001319,0.001335,0.029485,0.916339,137642,scaffold_13_8
scaffold_13,2760966,2788303,2774676,25000,0.002389,0.002305,0.022534,0.81907,137642,scaffold_13_8
scaffold_13,2788304,2821898,2803210,25000,0.001668,0.001633,0.00458,0.482979,137642,scaffold_13_8
scaffold_13,2847624,2895267,2868719,25000,0.00096,0.000993,0.005768,0.720878,349338,scaffold_13_9
scaffold_13,2895268,2921461,2908188,25000,0.000553,0.00068,0.011548,0.901515,349338,scaffold_13_9
scaffold_13,2921462,2962813,2940193,25000,0.000596,0.00059,0.012734,0.916084,349338,scaffold_13_9
scaffold_13,2962814,2990567,2976410,25000,0.000826,0.000866,0.017126,0.910145,349338,scaffold_13_9
scaffold_13,2990568,3017655,3004072,25000,0.001453,0.001426,0.015319,0.835415,349338,scaffold_13_9
scaffold_13,3017656,3053342,3038234,25000,0.001366,0.001242,0.013027,0.817158,349338,scaffold_13_9
scaffold_13,3053343,3085251,3070034,25000,0.001394,0.001416,0.007489,0.686455,349338,scaffold_13_9
scaffold_13,3085252,3111506,3098309,25000,0.001096,0.001142,0.016907,0.881284,349338,scaffold_13_9
scaffold_13,3111507,3147063,3129002,25000,0.001936,0.002004,0.011787,0.724017,349338,scaffold_13_9
scaffold_13,3147064,3174149,3160518,25000,0.001031,0.000905,0.006829,0.759476,349338,scaffold_13_9
scaffold_13,3174150,3214967,3194622,25000,0.000474,0.000532,0.012546,0.926004,349338,scaffold_13_9
scaffold_13,3214968,3240629,3227732,25000,0.000714,0.000645,0.010039,0.87878,195418,scaffold_13_10
scaffold_13,3240630,3267265,3254236,25000,0.002574,0.002505,0.016428,0.742183,195418,scaffold_13_10
scaffold_13,3267266,3297087,3283124,25000,0.000616,0.000734,0.009065,0.867371,195418,scaffold_13_10
scaffold_13,3297088,3322730,3309924,25000,0.000923,0.000896,0.008276,0.810005,195418,scaffold_13_10
scaffold_13,3322731,3352126,3336487,25000,0.000937,0.000982,0.01127,0.8497,195418,scaffold_13_10
scaffold_13,3352127,3386272,3370179,25000,0.000687,0.000573,0.011599,0.896195,195418,scaffold_13_10
scaffold_14,70241,96059,83170,25000,0.001372,0.001379,0.016578,0.853351,138138,scaffold_14_1
scaffold_14,96060,121625,108898,25000,0.001053,0.000999,0.011333,0.838311,138138,scaffold_14_1
scaffold_14,121626,147489,134629,25000,0.000891,0.000889,0.014508,0.88956,138138,scaffold_14_1
scaffold_14,147490,179679,165111,25000,0.000989,0.001143,0.01944,0.900725,138138,scaffold_14_1
scaffold_14,179680,225037,207798,25000,0.000595,0.00056,0.010116,0.896134,345447,scaffold_14_2
scaffold_14,225038,251462,238310,25000,0.000912,0.00093,0.020288,0.917114,345447,scaffold_14_2
scaffold_14,251463,276773,264118,25000,0.001049,0.000972,0.017246,0.894221,345447,scaffold_14_2
scaffold_14,276774,305930,291327,25000,0.000686,0.000594,0.0078,0.854855,345447,scaffold_14_2
scaffold_14,305931,339597,318711,25000,0.001328,0.001487,0.013518,0.819117,345447,scaffold_14_2
scaffold_14,339598,367319,354007,25000,0.002265,0.002298,0.012936,0.710821,345447,scaffold_14_2
scaffold_14,367320,397922,381834,25000,0.000867,0.00104,0.018406,0.905988,345447,scaffold_14_2
scaffold_14,397923,424355,411480,25000,0.000867,0.000967,0.014894,0.889128,345447,scaffold_14_2
scaffold_14,424356,450738,437361,25000,0.001438,0.001416,0.014258,0.825536,345447,scaffold_14_2
scaffold_14,450739,476663,463833,25000,0.000811,7e-04,0.013075,0.893751,345447,scaffold_14_2
scaffold_14,476664,504244,490309,25000,0.000804,0.000878,0.004455,0.693388,345447,scaffold_14_2
scaffold_14,504245,533279,519826,25000,0.001054,0.001156,0.01624,0.87818,345447,scaffold_14_2
scaffold_14,533280,583577,552490,25000,0.000874,0.000879,0.014774,0.893012,152121,scaffold_14_3
scaffold_14,583578,610450,596536,25000,0.000961,0.000812,0.015567,0.897107,152121,scaffold_14_3
scaffold_14,610451,639578,623695,25000,0.002257,0.002375,0.021015,0.809517,152121,scaffold_14_3
scaffold_14,639579,670691,654008,25000,0.001526,0.001607,0.015705,0.826093,152121,scaffold_14_3
scaffold_14,670692,710895,689655,25000,0.000731,0.000741,0.002058,0.486105,152121,scaffold_14_3
scaffold_14,1068409,1117308,1090990,25000,0.001487,0.001514,0.019237,0.861511,165634,scaffold_14_4
scaffold_14,1117310,1151680,1134022,25000,0.001474,0.001587,0.020993,0.869987,165634,scaffold_14_4
scaffold_14,1151681,1186741,1170219,25000,0.002038,0.002002,0.013016,0.741285,165634,scaffold_14_4
scaffold_14,1186742,1213772,1200755,25000,0.00148,0.001265,0.014292,0.832032,165634,scaffold_14_4
scaffold_14,1269363,1295276,1282238,25000,0.000981,0.001084,0.014749,0.874914,241805,scaffold_14_5
scaffold_14,1295277,1323918,1309578,25000,0.00163,0.001632,0.022064,0.868315,241805,scaffold_14_5
scaffold_14,1323919,1349609,1336794,25000,0.00133,0.001355,0.019517,0.876924,241805,scaffold_14_5
scaffold_14,1349610,1385486,1365553,25000,0.000874,8e-04,0.01391,0.889662,241805,scaffold_14_5
scaffold_14,1385487,1427352,1409125,25000,0.00101,0.000909,0.013381,0.871986,241805,scaffold_14_5
scaffold_14,1427353,1453640,1440778,25000,0.001482,0.001479,0.013446,0.809687,241805,scaffold_14_5
scaffold_14,1453641,1484844,1471476,25000,0.00129,0.001209,0.017218,0.870559,241805,scaffold_14_5
scaffold_14,1484845,1526119,1503769,25000,0.000831,0.000803,0.019487,0.92324,241805,scaffold_14_5
scaffold_14,1620400,1648117,1634473,25000,0.002214,0.002257,0.018996,0.797817,125067,scaffold_14_6
scaffold_14,1648118,1680821,1663432,25000,0.002002,0.002022,0.013149,0.744479,125067,scaffold_14_6
scaffold_14,1680822,1712605,1698169,25000,0.00122,0.001279,0.017774,0.874375,125067,scaffold_14_6
scaffold_14,1712606,1744133,1728234,25000,0.000839,0.00087,0.01278,0.88021,125067,scaffold_14_6
scaffold_14,1776037,1802595,1789070,25000,0.001182,0.00134,0.012957,0.829995,218837,scaffold_14_7
scaffold_14,1802596,1841359,1822854,25000,0.001403,0.001314,0.016251,0.852273,218837,scaffold_14_7
scaffold_14,1841360,1868846,1854999,25000,0.001345,0.001282,0.019059,0.876701,218837,scaffold_14_7
scaffold_14,1868847,1901232,1886972,25000,0.001333,0.001399,0.013168,0.819706,218837,scaffold_14_7
scaffold_14,1901233,1941970,1920179,25000,0.00116,0.001097,0.013283,0.850055,218837,scaffold_14_7
scaffold_14,1941971,1969491,1956006,25000,0.001568,0.001521,0.013312,0.800433,218837,scaffold_14_7
scaffold_14,2003884,2032468,2016615,25000,0.000924,0.000874,0.001305,0.192291,111296,scaffold_14_8
scaffold_14,2032469,2057858,2045123,25000,0.001019,0.001156,0.012834,0.850453,111296,scaffold_14_8
scaffold_14,2057859,2083550,2070705,25000,0.001688,0.001718,0.02004,0.850023,111296,scaffold_14_8
scaffold_14,2083551,2109062,2096310,25000,0.001054,0.00106,0.004557,0.635291,111296,scaffold_14_8
scaffold_14,2109063,2146568,2126320,25000,0.000724,0.000736,0.01179,0.888547,111296,scaffold_14_8
scaffold_14,2226540,2261533,2242632,25000,0.000798,0.000798,0.013803,0.895639,183983,scaffold_14_9
scaffold_14,2261534,2304782,2285683,25000,0.002067,0.002153,0.016073,0.776928,183983,scaffold_14_9
scaffold_14,2304783,2333139,2318349,25000,0.002143,0.002183,0.012859,0.722448,183983,scaffold_14_9
scaffold_14,2333140,2379152,2361191,25000,0.002129,0.001706,0.008562,0.64587,183983,scaffold_14_9
scaffold_14,2379153,2406968,2393316,25000,0.001541,0.00161,0.009744,0.72801,183983,scaffold_14_9
scaffold_14,2406969,2444765,2423688,25000,0.000768,0.000859,0.006255,0.77534,183983,scaffold_14_9
scaffold_14,2490545,2543415,2519093,25000,0.001489,0.001309,0.013617,0.820125,120124,scaffold_14_10
scaffold_14,2543416,2568935,2556242,25000,0.000663,0.000671,0.01902,0.935404,120124,scaffold_14_10
scaffold_14,2568936,2596767,2582248,25000,0.000925,0.000907,0.011932,0.863571,120124,scaffold_14_10
scaffold_14,2694473,2733059,2716861,25000,0.000935,0.000871,0.009703,0.834158,112046,scaffold_14_11
scaffold_14,2733060,2769627,2750264,25000,0.000875,0.00089,0.010815,0.855563,112046,scaffold_14_11
scaffold_14,2897980,2923608,2910811,25000,0.00106,0.001117,0.017146,0.885864,141720,scaffold_14_12
scaffold_14,2923609,2953389,2936972,25000,0.000663,0.000663,0.016179,0.925804,141720,scaffold_14_12
scaffold_14,2953390,2982672,2967092,25000,0.000699,0.00064,0.015915,0.922962,141720,scaffold_14_12
scaffold_14,2982673,3014176,2999375,25000,0.001826,0.001845,0.01984,0.837724,141720,scaffold_14_12
scaffold_14,3014177,3038414,3026754,14385,0.001521,0.001565,0.01561,0.824903,141720,scaffold_14_12
scaffold_15,2,35874,14302,25000,0.00117,0.001244,0.015822,0.864367,367600,scaffold_15_1
scaffold_15,35877,74869,60182,25000,0.001066,0.001033,0.015952,0.882007,367600,scaffold_15_1
scaffold_15,74870,113556,96081,25000,0.000704,0.00066,0.016159,0.919771,367600,scaffold_15_1
scaffold_15,113557,140922,127223,25000,0.001165,0.001083,0.017975,0.887536,367600,scaffold_15_1
scaffold_15,140923,169341,155238,25000,0.00107,0.001173,0.020837,0.902438,367600,scaffold_15_1
scaffold_15,169342,206194,188550,25000,0.000606,0.000521,0.014344,0.927931,367600,scaffold_15_1
scaffold_15,206195,231947,219031,25000,0.001135,0.001096,0.01192,0.835992,367600,scaffold_15_1
scaffold_15,231948,263279,246774,25000,0.001663,0.001487,0.0071,0.648726,367600,scaffold_15_1
scaffold_15,263280,290324,276400,25000,0.001929,0.001949,0.01744,0.807983,367600,scaffold_15_1
scaffold_15,290325,319673,304670,25000,0.001075,0.001053,0.017307,0.889316,367600,scaffold_15_1
scaffold_15,319674,348110,334314,25000,0.00089,0.000881,0.004786,0.69855,367600,scaffold_15_1
scaffold_15,348111,382938,366365,25000,0.000819,0.000787,0.008132,0.827693,367600,scaffold_15_1
scaffold_15,382939,410953,396653,25000,0.00104,0.001027,0.010128,0.822485,394636,scaffold_15_2
scaffold_15,410954,444589,428205,25000,0.001305,0.001402,0.010183,0.773101,394636,scaffold_15_2
scaffold_15,444590,471744,458377,25000,0.001215,0.001089,0.015888,0.87066,394636,scaffold_15_2
scaffold_15,471745,500559,485639,25000,0.00133,0.00124,0.017074,0.865269,394636,scaffold_15_2
scaffold_15,500560,533267,517186,25000,0.001159,0.001175,0.017113,0.875818,394636,scaffold_15_2
scaffold_15,533268,561671,547208,25000,0.001002,0.001099,0.017382,0.891094,394636,scaffold_15_2
scaffold_15,561672,604189,579921,25000,0.001842,0.001947,0.014275,0.771313,394636,scaffold_15_2
scaffold_15,604190,643368,628951,25000,0.001456,0.001496,0.021062,0.873981,394636,scaffold_15_2
scaffold_15,643369,673816,660106,25000,0.000853,0.000854,0.01498,0.897034,394636,scaffold_15_2
scaffold_15,673817,704679,689735,25000,0.000918,0.000923,0.006351,0.756444,394636,scaffold_15_2
scaffold_15,704680,731514,718293,25000,0.001184,0.001379,0.007349,0.71362,394636,scaffold_15_2
scaffold_15,731515,761533,747484,25000,0.001341,0.001174,0.012624,0.826289,394636,scaffold_15_2
scaffold_15,761534,799171,783519,25000,0.001135,0.001174,0.016823,0.877195,394636,scaffold_15_2
scaffold_15,1106381,1144155,1122957,25000,0.001314,0.001374,0.009938,0.770971,251207,scaffold_15_3
scaffold_15,1144156,1179402,1164159,25000,0.000954,0.001131,0.007094,0.753451,251207,scaffold_15_3
scaffold_15,1179403,1205144,1192338,25000,0.000943,0.000865,0.007888,0.802631,251207,scaffold_15_3
scaffold_15,1205145,1231045,1218137,25000,0.001371,0.001279,0.011344,0.797962,251207,scaffold_15_3
scaffold_15,1231046,1261492,1247019,25000,0.001921,0.001874,0.009962,0.689592,251207,scaffold_15_3
scaffold_15,1261493,1293412,1279028,25000,0.001423,0.00145,0.004511,0.529694,251207,scaffold_15_3
scaffold_15,1293413,1326084,1309308,25000,0.001652,0.001536,0.003525,0.38937,251207,scaffold_15_3
scaffold_15,1326085,1356943,1341152,25000,0.001135,0.001176,0.001627,0.176831,251207,scaffold_15_3
scaffold_15,1517056,1544588,1530735,25000,0.000963,0.001026,0.013529,0.869,237391,scaffold_15_4
scaffold_15,1544589,1572021,1558048,25000,0.001458,0.001801,0.015867,0.821382,237391,scaffold_15_4
scaffold_15,1572022,1603266,1587649,25000,0.001942,0.001868,0.01212,0.738393,237391,scaffold_15_4
scaffold_15,1603267,1628985,1616029,25000,0.001512,0.001464,0.003617,0.429598,237391,scaffold_15_4
scaffold_15,1628986,1670140,1649880,25000,0.001068,0.001044,0.014352,0.868862,237391,scaffold_15_4
scaffold_15,1670141,1701776,1687406,25000,0.001075,0.00093,0.005318,0.693753,237391,scaffold_15_4
scaffold_15,1701777,1727546,1714606,25000,0.001055,0.001174,0.009718,0.802468,237391,scaffold_15_4
scaffold_15,1767030,1814637,1797290,25000,0.001672,0.001523,0.011586,0.76698,309938,scaffold_15_5
scaffold_15,1814638,1847494,1830108,25000,0.000862,0.000781,0.013211,0.888101,309938,scaffold_15_5
scaffold_15,1847495,1873655,1860554,25000,0.001329,0.00154,0.009209,0.740401,309938,scaffold_15_5
scaffold_15,1873656,1905770,1889579,25000,0.000863,0.000831,0.017923,0.913871,309938,scaffold_15_5
scaffold_15,1905771,1934791,1920537,25000,0.001425,0.001433,0.006834,0.664169,309938,scaffold_15_5
scaffold_15,1934793,1974699,1957585,25000,0.002245,0.002668,0.006759,0.474792,309938,scaffold_15_5
scaffold_15,1974700,2005486,1989599,25000,0.00151,0.001353,0.010479,0.767356,309938,scaffold_15_5
scaffold_15,2005487,2039949,2022565,25000,0.000848,0.000903,0.003401,0.60188,309938,scaffold_15_5
scaffold_15,2039950,2070867,2056603,25000,0.000792,0.000864,0.013203,0.887237,309938,scaffold_15_5
scaffold_15,2106433,2143984,2124761,25000,0.000966,0.001014,0.006897,0.758432,232380,scaffold_15_6
scaffold_15,2143985,2170500,2157595,25000,0.001434,0.001465,0.013793,0.817599,232380,scaffold_15_6
scaffold_15,2170501,2203888,2188390,25000,0.001123,0.001204,0.015219,0.864094,232380,scaffold_15_6
scaffold_15,2203889,2232876,2218618,25000,0.001028,0.001096,0.01559,0.878009,232380,scaffold_15_6
scaffold_15,2232877,2258067,2245494,25000,0.001285,0.001291,0.018445,0.875168,232380,scaffold_15_6
scaffold_15,2258068,2289638,2272219,25000,0.000911,0.000928,0.011782,0.861507,232380,scaffold_15_6
scaffold_15,2289639,2326290,2306695,25000,0.001501,0.00144,0.017154,0.848003,232380,scaffold_15_6
scaffold_15,2377269,2405341,2392153,25000,0.001431,0.001529,0.020954,0.873049,195147,scaffold_15_7
scaffold_15,2405342,2431189,2418368,25000,0.00096,0.000936,0.02165,0.918517,195147,scaffold_15_7
scaffold_15,2431190,2457983,2444186,25000,4e-04,0.000353,0.012541,0.944507,195147,scaffold_15_7
scaffold_15,2457984,2495128,2477404,25000,0.000607,0.000614,0.016172,0.930632,195147,scaffold_15_7
scaffold_15,2495129,2524366,2510285,25000,0.00086,0.000857,0.015295,0.898458,195147,scaffold_15_7
scaffold_15,2524367,2550321,2537391,25000,0.001447,0.001517,0.015775,0.835457,195147,scaffold_15_7
scaffold_15,2550322,2586284,2564471,25000,0.000581,0.000579,0.015608,0.931701,195147,scaffold_15_7
scaffold_16,18594,46736,32951,25000,0.001406,0.001346,0.004612,0.55316,247587,scaffold_16_1
scaffold_16,46737,71922,59274,25000,0.001334,0.001322,0.001844,0.169712,247587,scaffold_16_1
scaffold_16,71923,99885,85454,25000,0.000952,0.000832,0.010903,0.855246,247587,scaffold_16_1
scaffold_16,99886,125403,112626,25000,0.001864,0.001784,0.011566,0.737624,247587,scaffold_16_1
scaffold_16,125404,159880,142620,25000,0.001224,0.00101,0.004378,0.605808,247587,scaffold_16_1
scaffold_16,159881,185451,172554,25000,0.000785,0.000734,0.008746,0.846957,247587,scaffold_16_1
scaffold_16,185452,215015,199659,25000,0.00109,0.001159,0.018425,0.890106,247587,scaffold_16_1
scaffold_16,215016,244817,229355,25000,0.001536,0.001516,0.020303,0.866253,247587,scaffold_16_1
scaffold_16,279832,354224,304884,25000,0.000737,0.000731,0.005865,0.786334,120966,scaffold_16_2
scaffold_16,354225,389583,369661,25000,0.001439,0.001401,0.020631,0.876838,120966,scaffold_16_2
scaffold_16,389584,418199,404437,25000,0.001201,0.001268,0.016221,0.864691,120966,scaffold_16_2
scaffold_16,418200,460533,443245,25000,0.000931,0.000976,0.015826,0.891388,163887,scaffold_16_3
scaffold_16,460534,488117,474624,25000,0.001675,0.001602,0.015545,0.817088,163887,scaffold_16_3
scaffold_16,488118,516717,502207,25000,0.000748,0.00083,0.015445,0.907207,163887,scaffold_16_3
scaffold_16,516718,552495,529601,25000,0.001052,0.001022,0.018635,0.899296,163887,scaffold_16_3
scaffold_16,552496,580328,566016,25000,0.001178,0.001078,0.019782,0.896944,163887,scaffold_16_3
scaffold_16,580329,611626,595997,25000,0.001653,0.001707,0.011077,0.746448,163887,scaffold_16_3
scaffold_16,668905,697190,683244,25000,0.001401,0.001405,0.008374,0.723398,480056,scaffold_16_4
scaffold_16,697191,725231,711131,25000,0.001206,0.001224,0.011536,0.817187,480056,scaffold_16_4
scaffold_16,725232,752083,738304,25000,0.001298,0.001197,0.005695,0.652341,480056,scaffold_16_4
scaffold_16,752084,779176,766294,25000,0.000635,0.000722,0.017277,0.927941,480056,scaffold_16_4
scaffold_16,779177,809842,793816,25000,0.000687,0.000638,0.014918,0.91884,480056,scaffold_16_4
scaffold_16,809843,836532,823180,25000,0.001327,0.0014,0.010963,0.787485,480056,scaffold_16_4
scaffold_16,836533,862079,849338,25000,0.001857,0.001938,0.017087,0.80819,480056,scaffold_16_4
scaffold_16,862080,888114,875010,25000,0.002252,0.002412,0.023503,0.826939,480056,scaffold_16_4
scaffold_16,888115,924208,901285,25000,0.001899,0.001764,0.008784,0.666437,480056,scaffold_16_4
scaffold_16,924209,951025,937300,25000,0.001274,0.001301,0.017792,0.870893,480056,scaffold_16_4
scaffold_16,951026,977319,963988,25000,0.001395,0.001352,0.016822,0.855468,480056,scaffold_16_4
scaffold_16,977320,1010793,992719,25000,0.000595,0.000597,0.012468,0.913052,480056,scaffold_16_4
scaffold_16,1010794,1051732,1028402,25000,0.001292,0.001483,0.0175,0.859367,480056,scaffold_16_4
scaffold_16,1051733,1079978,1066573,25000,0.001358,0.001334,0.005462,0.616865,480056,scaffold_16_4
scaffold_16,1079985,1107034,1093172,25000,0.001571,0.001526,0.019651,0.860197,480056,scaffold_16_4
scaffold_16,1107035,1147824,1125593,25000,0.000733,0.000755,0.016986,0.919956,480056,scaffold_16_4
scaffold_16,1230144,1259227,1244121,25000,0.000715,0.000747,0.00959,0.862191,139340,scaffold_16_5
scaffold_16,1259228,1287233,1273152,25000,0.000941,0.001083,0.022719,0.91862,139340,scaffold_16_5
scaffold_16,1287234,1315984,1301220,25000,0.000637,0.000572,0.019966,0.945106,139340,scaffold_16_5
scaffold_16,1315985,1345971,1329284,25000,0.002234,0.002146,0.020514,0.814964,139340,scaffold_16_5
scaffold_16,1345972,1379563,1361706,25000,0.000686,0.000652,0.009164,0.869828,139340,scaffold_16_5
scaffold_16,1620542,1650461,1637344,25000,0.001133,0.001308,0.013562,0.841851,690994,scaffold_16_6
scaffold_16,1650462,1676336,1663201,25000,0.002663,0.002435,0.018415,0.766101,690994,scaffold_16_6
scaffold_16,1676337,1702586,1689788,25000,0.000979,0.000964,0.02121,0.916381,690994,scaffold_16_6
scaffold_16,1702587,1749055,1724100,25000,0.000496,0.000525,0.007583,0.878644,690994,scaffold_16_6
scaffold_16,1749056,1779350,1765819,25000,0.000746,0.000831,0.017117,0.914452,690994,scaffold_16_6
scaffold_16,1779351,1806251,1792609,25000,0.000952,0.000957,0.01555,0.88949,690994,scaffold_16_6
scaffold_16,1806252,1839606,1823847,25000,0.001736,0.001826,0.009266,0.688659,690994,scaffold_16_6
scaffold_16,1839608,1870272,1855796,25000,0.001176,0.001191,0.010836,0.811035,690994,scaffold_16_6
scaffold_16,1870273,1895900,1883063,25000,0.001512,0.001422,0.013409,0.807758,690994,scaffold_16_6
scaffold_16,1895901,1926708,1909920,25000,0.001437,0.00151,0.015683,0.83541,690994,scaffold_16_6
scaffold_16,1926709,1953454,1940609,25000,0.00089,0.000938,0.015557,0.894002,690994,scaffold_16_6
scaffold_16,1953455,1982812,1968947,25000,0.000638,0.00064,0.008371,0.863592,690994,scaffold_16_6
scaffold_16,1982813,2025483,2010690,25000,0.000886,0.000762,0.016851,0.910993,690994,scaffold_16_6
scaffold_16,2025484,2062753,2040713,25000,0.001018,0.001213,0.011096,0.824882,690994,scaffold_16_6
scaffold_16,2062754,2097408,2081316,25000,0.000907,0.000805,0.007425,0.800215,690994,scaffold_16_6
scaffold_16,2097409,2126975,2113723,25000,0.000718,0.000792,0.007134,0.813483,690994,scaffold_16_6
scaffold_16,2126976,2152440,2139690,25000,0.00248,0.002482,0.010078,0.61709,690994,scaffold_16_6
scaffold_16,2152441,2178094,2165250,25000,0.00179,0.001859,0.010248,0.708446,690994,scaffold_16_6
scaffold_16,2178095,2203793,2190858,25000,0.001268,0.001204,0.007077,0.709212,690994,scaffold_16_6
scaffold_16,2203794,2254896,2229222,25000,0.001704,0.001901,0.014995,0.793911,690994,scaffold_16_6
scaffold_16,2254897,2281237,2268175,25000,0.000753,0.000683,0.00927,0.862437,690994,scaffold_16_6
scaffold_17,1,34620,15048,25000,0.000723,0.000697,0.010431,0.878174,148294,scaffold_17_1
scaffold_17,34621,65671,50258,25000,0.001418,0.001414,0.006062,0.633217,148294,scaffold_17_1
scaffold_17,65672,91337,78528,25000,0.002795,0.00277,0.00654,0.415361,148294,scaffold_17_1
scaffold_17,91338,116976,104126,25000,0.001777,0.001762,0.009857,0.706377,148294,scaffold_17_1
scaffold_17,116977,143744,130413,25000,0.001396,0.001431,0.01665,0.850164,148294,scaffold_17_1
scaffold_17,216950,253402,238125,25000,0.001103,0.001181,0.014158,0.857116,320799,scaffold_17_2
scaffold_17,253403,286396,267162,25000,0.002208,0.002154,0.009809,0.648016,320799,scaffold_17_2
scaffold_17,286397,314969,301657,25000,0.000858,0.000945,0.00531,0.720258,320799,scaffold_17_2
scaffold_17,314970,362067,338026,25000,0.001062,0.001114,0.016678,0.882952,320799,scaffold_17_2
scaffold_17,362068,393553,380153,25000,0.001167,0.001131,0.01797,0.885142,320799,scaffold_17_2
scaffold_17,393554,432093,415801,25000,0.001986,0.00217,0.011795,0.707029,320799,scaffold_17_2
scaffold_17,432094,457871,444935,25000,0.000939,0.000896,0.008208,0.80701,320799,scaffold_17_2
scaffold_17,457872,495031,476076,25000,0.001726,0.001807,0.010963,0.732656,320799,scaffold_17_2
scaffold_17,495032,533920,514919,25000,0.001092,0.001183,0.014888,0.864146,320799,scaffold_17_2
scaffold_17,567559,604001,582325,25000,0.000896,0.000904,0.011975,0.866245,125727,scaffold_17_3
scaffold_17,604002,638363,624564,25000,0.001614,0.001502,0.008293,0.694674,125727,scaffold_17_3
scaffold_17,638364,665477,651398,25000,0.000856,0.000798,0.0147,0.898255,125727,scaffold_17_3
scaffold_17,801077,833324,816563,25000,0.001347,0.001402,0.007349,0.695845,253140,scaffold_17_4
scaffold_17,833325,863486,850320,25000,0.00166,0.00166,0.018323,0.840831,253140,scaffold_17_4
scaffold_17,863487,890426,877560,25000,0.00122,0.001089,0.008052,0.758737,253140,scaffold_17_4
scaffold_17,890427,916410,903416,25000,0.001693,0.001674,0.012904,0.778196,253140,scaffold_17_4
