scaffold,start,end,mid,sites,pi1,pi2,dxy,fst,window_size,window_name
scaffold_2,25329498,25412051,25379338,25000,0.002716,0.001959,0.002552,0.043213,149018,scaffold_2_58
scaffold_2,25412052,25463984,25432538,25000,0.001797,0.001933,0.002485,0.146561,149018,scaffold_2_58
scaffold_2,25463985,25584247,25548549,25000,0.002276,0.002053,0.002655,0.104686,138977,scaffold_2_59
scaffold_2,25584248,25669081,25604519,25000,0.001638,0.001525,0.001544,-0.014637,138977,scaffold_2_59
scaffold_2,26276832,26359465,26328369,25000,0.001755,0.001489,0.001647,0.007869,159399,scaffold_2_60
scaffold_3,180122,287388,256202,25000,0.002373,0.00271,0.00282,0.053419,247716,scaffold_3_1
scaffold_3,287389,377990,323118,25000,0.002081,0.001928,0.004627,0.395419,247716,scaffold_3_1
scaffold_3,377991,408701,393926,25000,0.001865,0.002164,0.006516,0.531748,201069,scaffold_3_2
scaffold_3,408702,457769,428352,25000,0.003626,0.00369,0.007005,0.316716,201069,scaffold_3_2
scaffold_3,457770,486127,471816,25000,0.001684,0.001742,0.005599,0.543236,201069,scaffold_3_2
scaffold_3,486128,528884,511291,25000,0.002891,0.00277,0.003854,0.156245,201069,scaffold_3_2
scaffold_3,693605,740171,718620,25000,0.002919,0.002882,0.006391,0.379064,186408,scaffold_3_3
scaffold_3,740172,771196,755816,25000,0.00253,0.00227,0.00257,0.031876,186408,scaffold_3_3
scaffold_3,771197,804934,788261,25000,0.00272,0.00242,0.002693,0.024025,186408,scaffold_3_3
scaffold_3,804935,858516,831229,25000,0.001718,0.001381,0.002295,0.19909,186408,scaffold_3_3
scaffold_3,858517,933597,882632,25000,0.001312,0.001388,0.001928,0.181963,186408,scaffold_3_3
scaffold_3,1048549,1135404,1092158,25000,0.001766,0.002257,0.004366,0.37287,134985,scaffold_3_4
scaffold_3,1245415,1285195,1268220,25000,0.002042,0.002653,0.003455,0.195698,621288,scaffold_3_5
scaffold_3,1285196,1313272,1299367,25000,0.00274,0.002841,0.003109,0.056032,621288,scaffold_3_5
scaffold_3,1313273,1343680,1328157,25000,0.002338,0.002232,0.002788,0.102586,621288,scaffold_3_5
scaffold_3,1343681,1382109,1362132,25000,0.000887,0.000905,0.001282,0.182085,621288,scaffold_3_5
scaffold_3,1382110,1409165,1395738,25000,0.002362,0.002381,0.002239,-0.029705,621288,scaffold_3_5
scaffold_3,1409166,1435565,1422480,25000,0.002016,0.001759,0.001802,-0.028581,621288,scaffold_3_5
scaffold_3,1435566,1495138,1464144,25000,0.001822,0.001733,0.002039,0.068408,621288,scaffold_3_5
scaffold_3,1495139,1542092,1522279,25000,0.001737,0.001988,0.001787,-0.021394,621288,scaffold_3_5
scaffold_3,1542093,1594986,1570520,25000,0.001945,0.002201,0.003328,0.236725,621288,scaffold_3_5
scaffold_3,1594987,1633673,1618501,25000,0.003053,0.003057,0.002918,-0.023722,621288,scaffold_3_5
scaffold_3,1633674,1668117,1649541,25000,0.002271,0.002379,0.003212,0.162532,621288,scaffold_3_5
scaffold_3,1668118,1694355,1681415,25000,0.001899,0.001995,0.001909,-0.008363,621288,scaffold_3_5
scaffold_3,1694356,1722715,1709245,25000,0.00187,0.002105,0.002236,0.060559,621288,scaffold_3_5
scaffold_3,1722716,1749445,1736104,25000,0.001809,0.002349,0.002008,-0.017853,621288,scaffold_3_5
scaffold_3,1749446,1786115,1764014,25000,0.003202,0.003231,0.003472,0.038529,621288,scaffold_3_5
scaffold_3,1786116,1849725,1825330,25000,0.001758,0.002177,0.002048,0.019931,621288,scaffold_3_5
scaffold_3,1849726,1876522,1862752,25000,0.001823,0.001645,0.001634,-0.030627,621288,scaffold_3_5
scaffold_3,1909631,1940439,1926631,25000,0.002456,0.002238,0.002605,0.053725,131865,scaffold_3_6
scaffold_3,1940440,1969147,1954829,25000,0.003523,0.00306,0.003523,0.035042,131865,scaffold_3_6
scaffold_3,1969177,2010728,1987409,25000,0.002085,0.002313,0.002362,0.036707,131865,scaffold_3_6
scaffold_3,2010731,2049832,2028790,25000,0.003428,0.004024,0.00489,0.137878,131865,scaffold_3_6
scaffold_3,2091929,2123822,2108489,25000,0.002697,0.002273,0.002383,-0.027362,239521,scaffold_3_7
scaffold_3,2123823,2152321,2137153,25000,0.002527,0.00267,0.002932,0.063651,239521,scaffold_3_7
scaffold_3,2152322,2181086,2166145,25000,0.002467,0.002341,0.002319,-0.020254,239521,scaffold_3_7
scaffold_3,2181087,2216304,2200610,25000,0.002366,0.002177,0.002144,-0.029812,239521,scaffold_3_7
scaffold_3,2216305,2254559,2238117,25000,0.002576,0.002368,0.002388,-0.020572,239521,scaffold_3_7
scaffold_3,2254560,2290290,2274889,25000,0.002607,0.002281,0.002428,-0.007825,239521,scaffold_3_7
scaffold_3,2290291,2327612,2309747,25000,0.001356,0.0014,0.001279,-0.037737,239521,scaffold_3_7
scaffold_3,2482036,2509295,2495464,25000,0.002064,0.002328,0.002159,-0.008752,148352,scaffold_3_8
scaffold_3,2509296,2537339,2523273,25000,0.001708,0.002081,0.00252,0.145586,148352,scaffold_3_8
scaffold_3,2537340,2570145,2554309,25000,0.001639,0.001741,0.002155,0.124413,148352,scaffold_3_8
scaffold_3,2570146,2599354,2585138,25000,0.001642,0.001605,0.001608,-0.004955,148352,scaffold_3_8
scaffold_3,2599355,2625636,2612526,25000,0.00154,0.0016,0.001479,-0.030973,148352,scaffold_3_8
scaffold_3,2625637,2663777,2642745,25000,0.002055,0.001857,0.002843,0.189612,148352,scaffold_3_8
scaffold_3,2712818,2758296,2737454,25000,0.002396,0.002284,0.004057,0.270083,141628,scaffold_3_9
scaffold_3,2758297,2801053,2782462,25000,0.001307,0.001408,0.003376,0.435192,141628,scaffold_3_9
scaffold_3,2801054,2842864,2820499,25000,0.002424,0.001917,0.003553,0.251322,141628,scaffold_3_9
scaffold_3,2842865,2869608,2856355,25000,0.001794,0.001673,0.004369,0.435916,141628,scaffold_3_9
scaffold_3,3142105,3186608,3163221,25000,0.003445,0.003423,0.003453,0.002961,110446,scaffold_3_10
scaffold_3,3186611,3244285,3221305,25000,0.001807,0.001371,0.003226,0.347098,110446,scaffold_3_10
scaffold_3,3244286,3306393,3268405,25000,0.002583,0.001512,0.007433,0.57584,110446,scaffold_3_10
scaffold_3,4648133,4698058,4677864,25000,0.003366,0.003711,0.003668,0.018468,109820,scaffold_3_11
scaffold_3,4698059,4740105,4718834,25000,0.002528,0.002885,0.003079,0.066248,109820,scaffold_3_11
scaffold_3,5661725,5711552,5687561,25000,0.001982,0.001688,0.001827,-0.009449,132346,scaffold_3_12
scaffold_3,5711553,5791102,5750273,25000,0.002875,0.002163,0.002399,-0.02504,132346,scaffold_3_12
scaffold_3,6075307,6139798,6102239,25000,0.003209,0.003626,0.006488,0.316856,172429,scaffold_3_13
scaffold_3,6139799,6199498,6168960,25000,0.00265,0.002765,0.004646,0.265122,172429,scaffold_3_13
scaffold_3,6199499,6237786,6213923,25000,0.002443,0.00237,0.005453,0.395227,172429,scaffold_3_13
scaffold_3,6237787,6281113,6262069,25000,0.001906,0.002461,0.002286,0.025605,233054,scaffold_3_14
scaffold_3,6281114,6308630,6294684,25000,0.001329,0.001564,0.001476,0.010458,233054,scaffold_3_14
scaffold_3,6308631,6360379,6337802,25000,0.001276,0.001465,0.001343,-0.010561,233054,scaffold_3_14
scaffold_3,6360380,6395483,6378405,25000,0.002083,0.002064,0.002807,0.156124,233054,scaffold_3_14
scaffold_3,6395484,6456119,6437473,25000,0.002053,0.001972,0.004266,0.366339,233054,scaffold_3_14
scaffold_3,6606311,6652933,6632766,25000,0.00311,0.002555,0.006481,0.395579,342538,scaffold_3_15
scaffold_3,6652934,6759013,6686271,25000,0.003378,0.003698,0.003423,-0.017036,342538,scaffold_3_15
scaffold_3,6759014,6842206,6795657,25000,0.001624,0.002572,0.003439,0.237409,342538,scaffold_3_15
scaffold_3,6842207,6907547,6884379,25000,0.002094,0.001809,0.001928,-0.007693,342538,scaffold_3_15
scaffold_3,6907548,6974268,6944708,25000,0.002424,0.003038,0.006196,0.395709,342538,scaffold_3_15
scaffold_3,6974269,7014284,6996089,25000,0.002956,0.00266,0.002796,0.000732,110489,scaffold_3_16
scaffold_3,7014285,7065931,7042797,25000,0.002132,0.002035,0.001982,-0.025151,110489,scaffold_3_16
scaffold_3,7065932,7115604,7092330,25000,0.001132,0.001692,0.001799,0.123996,110489,scaffold_3_16
scaffold_3,7115605,7151623,7132782,25000,0.001285,0.001297,0.001471,0.067125,141895,scaffold_3_17
scaffold_3,7151624,7234647,7187630,25000,0.002301,0.001878,0.002057,-0.007949,141895,scaffold_3_17
scaffold_3,7234648,7268619,7253282,25000,0.003005,0.002478,0.002759,0.001792,141895,scaffold_3_17
scaffold_3,7405455,7557253,7497554,25000,0.002346,0.002218,0.002252,-0.004605,161953,scaffold_3_18
scaffold_3,7557254,7628002,7607436,25000,0.0037,0.003529,0.00376,0.020237,161953,scaffold_3_18
scaffold_3,7936733,7974127,7957880,25000,0.00163,0.002176,0.001991,0.023401,150798,scaffold_3_19
scaffold_3,7974129,8083451,8044125,25000,0.001851,0.001719,0.001907,0.03621,150798,scaffold_3_19
scaffold_3,8328516,8396477,8360974,25000,0.001753,0.001765,0.001752,-0.001758,112305,scaffold_3_20
scaffold_3,8843412,8882783,8860565,25000,0.001541,0.001786,0.001587,-0.019182,130304,scaffold_3_21
scaffold_3,8882784,8933983,8905458,25000,0.002641,0.002198,0.003044,0.117647,130304,scaffold_3_21
scaffold_3,9253897,9342945,9307506,25000,0.003729,0.003188,0.003948,0.068078,175976,scaffold_3_22
scaffold_3,9342946,9375498,9360606,25000,0.001851,0.001879,0.001803,-0.017541,175976,scaffold_3_22
scaffold_3,9375499,9421961,9393050,25000,0.003054,0.002614,0.003083,0.043417,175976,scaffold_3_22
scaffold_3,9421962,9480666,9451993,25000,0.002666,0.002466,0.002412,-0.031824,175976,scaffold_3_22
scaffold_3,10936454,11004664,10968994,25000,0.001707,0.002007,0.001901,0.011943,101104,scaffold_3_23
scaffold_3,11004665,11050936,11028743,25000,0.002237,0.002222,0.002114,-0.02746,101104,scaffold_3_23
scaffold_3,11551593,11695384,11595546,25000,0.001851,0.001524,0.001681,-0.003797,149751,scaffold_3_24
scaffold_3,12203331,12285163,12253330,25000,0.001843,0.002033,0.003377,0.281369,146534,scaffold_3_25
scaffold_3,12285164,12310846,12297910,25000,0.002202,0.002326,0.00214,-0.024616,146534,scaffold_3_25
scaffold_3,12310847,12361751,12344503,25000,0.001996,0.001924,0.002404,0.096839,115487,scaffold_3_26
scaffold_3,12361752,12411711,12397708,25000,0.002086,0.002073,0.002142,0.014907,115487,scaffold_3_26
scaffold_3,12411712,12468457,12438674,25000,0.002021,0.001865,0.001805,-0.03505,115487,scaffold_3_26
scaffold_3,12500080,12597171,12569177,25000,0.00186,0.00164,0.002265,0.130358,109520,scaffold_3_27
scaffold_3,12597172,12628396,12612553,25000,0.002415,0.002418,0.002502,0.017946,109520,scaffold_3_27
scaffold_3,13340757,13415044,13370842,25000,0.001684,0.001963,0.004285,0.418487,147555,scaffold_3_28
scaffold_3,13415045,13477220,13441598,25000,0.001643,0.00353,0.003853,0.164335,147555,scaffold_3_28
scaffold_3,14078725,14136959,14110181,25000,0.001686,0.001608,0.003393,0.351391,229782,scaffold_3_29
scaffold_3,14136960,14235521,14181607,25000,0.002088,0.002543,0.003101,0.147061,229782,scaffold_3_29
scaffold_3,14235522,14324655,14274570,25000,0.00269,0.003296,0.002784,-0.037161,229782,scaffold_3_29
scaffold_3,14521329,14579853,14544573,25000,0.003001,0.003189,0.003056,-0.006467,143370,scaffold_3_30
scaffold_3,14579854,14614032,14597425,25000,0.002008,0.00204,0.001983,-0.010445,143370,scaffold_3_30
scaffold_3,14614033,14646790,14631156,25000,0.0016,0.001721,0.001605,-0.019212,143370,scaffold_3_30
scaffold_3,14898191,15007729,14959409,25000,0.002466,0.001509,0.002891,0.189858,270414,scaffold_3_31
scaffold_3,15007730,15052938,15025121,25000,0.002056,0.001769,0.002771,0.191462,270414,scaffold_3_31
scaffold_3,15052939,15095635,15069901,25000,0.002767,0.002461,0.00319,0.101913,270414,scaffold_3_31
scaffold_3,15095636,15191381,15131840,25000,0.001807,0.002407,0.002603,0.108467,270414,scaffold_3_31
scaffold_3,15287318,15361409,15324194,25000,0.001911,0.001649,0.001949,0.046541,112782,scaffold_3_32
scaffold_3,15361410,15389234,15375480,25000,0.001606,0.00138,0.00146,-0.011581,112782,scaffold_3_32
scaffold_3,15389235,15471170,15416450,25000,0.002855,0.003521,0.003228,0.006462,112782,scaffold_3_32
scaffold_3,15471171,15500473,15485596,25000,0.002399,0.002178,0.006479,0.48581,935190,scaffold_3_33
scaffold_3,15500474,15534489,15515964,25000,0.001805,0.001699,0.002471,0.17473,935190,scaffold_3_33
scaffold_3,15534490,15578040,15552994,25000,0.002846,0.001987,0.006158,0.444175,935190,scaffold_3_33
scaffold_3,15578041,15611826,15595974,25000,0.002367,0.002154,0.002287,0.005974,935190,scaffold_3_33
scaffold_3,15611827,15639085,15625053,25000,0.002217,0.00251,0.002206,-0.035616,935190,scaffold_3_33
scaffold_3,15639086,15680917,15657533,25000,0.002157,0.001676,0.002286,0.090521,935190,scaffold_3_33
scaffold_3,15680918,15714423,15696445,25000,0.00239,0.002504,0.002758,0.061604,935190,scaffold_3_33
scaffold_3,15714424,15760540,15736696,25000,0.002156,0.001965,0.00196,-0.025784,935190,scaffold_3_33
scaffold_3,15760541,15796422,15780463,25000,0.004417,0.004535,0.004424,-0.005981,935190,scaffold_3_33
scaffold_3,15796423,15828621,15812322,25000,0.003272,0.00318,0.003319,0.014612,935190,scaffold_3_33
scaffold_3,15828622,15868593,15850856,25000,0.001917,0.001588,0.001695,-0.017043,935190,scaffold_3_33
scaffold_3,15868594,15940831,15900654,25000,0.003455,0.002955,0.004,0.109944,935190,scaffold_3_33
scaffold_3,15940832,16025255,15967647,25000,0.002265,0.00188,0.002322,0.045584,935190,scaffold_3_33
scaffold_3,16025256,16091154,16070125,25000,0.003137,0.002446,0.002931,0.025189,935190,scaffold_3_33
scaffold_3,16091155,16117131,16104204,25000,0.002332,0.002451,0.00225,-0.031547,935190,scaffold_3_33
scaffold_3,16117132,16149570,16134435,25000,0.002091,0.002867,0.003152,0.122767,935190,scaffold_3_33
scaffold_3,16149571,16178976,16164872,25000,0.00266,0.003171,0.002942,-0.001138,935190,scaffold_3_33
scaffold_3,16178977,16210899,16193432,25000,0.001551,0.001513,0.006414,0.621519,935190,scaffold_3_33
scaffold_3,16210900,16285942,16268391,25000,0.003056,0.002673,0.004549,0.239765,935190,scaffold_3_33
scaffold_3,16285943,16363032,16333019,25000,0.002361,0.001747,0.002873,0.162113,935190,scaffold_3_33
scaffold_3,16457135,16507776,16484303,25000,0.001878,0.001552,0.001902,0.052166,163759,scaffold_3_34
scaffold_3,16507777,16541437,16523365,25000,0.002456,0.002194,0.003153,0.155341,163759,scaffold_3_34
scaffold_3,16541438,16567514,16554444,25000,0.002395,0.002451,0.002264,-0.03408,163759,scaffold_3_34
scaffold_3,16683710,16731383,16706921,25000,0.003068,0.002378,0.005292,0.324035,121617,scaffold_3_35
scaffold_3,16731384,16758924,16745904,25000,0.001941,0.001762,0.002895,0.225335,121617,scaffold_3_35
scaffold_3,16758925,16786904,16773314,25000,0.001704,0.001762,0.003061,0.283491,121617,scaffold_3_35
scaffold_3,16786905,16813455,16800090,25000,0.002676,0.003027,0.003202,0.055358,121617,scaffold_3_35
scaffold_3,16932709,16962396,16946777,25000,0.003461,0.00362,0.003735,0.027345,506380,scaffold_3_36
scaffold_3,16962397,16996443,16979550,25000,0.001696,0.001879,0.005448,0.514946,506380,scaffold_3_36
scaffold_3,16996444,17023849,17010112,25000,0.001032,0.000939,0.000924,-0.040156,506380,scaffold_3_36
scaffold_3,17023850,17057904,17041178,25000,0.001584,0.00152,0.00148,-0.02578,506380,scaffold_3_36
scaffold_3,17057905,17084144,17071106,25000,0.001593,0.001947,0.002391,0.149348,506380,scaffold_3_36
scaffold_3,17084145,17110189,17096997,25000,0.001853,0.001644,0.003395,0.327035,506380,scaffold_3_36
scaffold_3,17110190,17140004,17125016,25000,0.001623,0.001392,0.001443,-0.022466,506380,scaffold_3_36
scaffold_3,17140005,17166856,17152974,25000,0.001837,0.00156,0.001908,0.064553,506380,scaffold_3_36
scaffold_3,17166857,17197840,17181910,25000,0.002059,0.002224,0.002069,-0.017735,506380,scaffold_3_36
scaffold_3,17197841,17229192,17214264,25000,0.001684,0.001711,0.001946,0.070743,506380,scaffold_3_36
scaffold_3,17229193,17255363,17242110,25000,0.003227,0.003086,0.003042,-0.018972,506380,scaffold_3_36
scaffold_3,17255364,17330922,17287730,25000,0.001034,0.000956,0.001124,0.060127,506380,scaffold_3_36
scaffold_3,17330924,17366024,17349438,25000,0.001306,0.001481,0.001318,-0.018712,506380,scaffold_3_36
scaffold_3,17366025,17412778,17384743,25000,0.001748,0.001687,0.001885,0.047898,506380,scaffold_3_36
scaffold_3,17412781,17438606,17425591,25000,0.002357,0.00159,0.002706,0.162999,506380,scaffold_3_36
scaffold_3,17438607,17486908,17462298,25000,0.001311,0.001454,0.001499,0.043015,423762,scaffold_3_37
scaffold_3,17486909,17518836,17502719,25000,0.001872,0.001821,0.001827,-0.005551,423762,scaffold_3_37
scaffold_3,17518837,17545233,17532513,25000,0.001375,0.001316,0.001677,0.113597,423762,scaffold_3_37
scaffold_3,17545234,17571499,17558451,25000,0.002044,0.00205,0.005119,0.43264,423762,scaffold_3_37
scaffold_3,17571500,17597981,17584934,25000,0.00209,0.001811,0.001946,-0.001107,423762,scaffold_3_37
scaffold_3,17597982,17635518,17619243,25000,0.002133,0.002043,0.002062,-0.006323,423762,scaffold_3_37
scaffold_3,17635519,17670789,17651206,25000,0.001076,0.001461,0.001273,0.001693,423762,scaffold_3_37
scaffold_3,17670790,17714594,17694182,25000,0.001582,0.002348,0.00195,-0.003969,423762,scaffold_3_37
scaffold_3,17714595,17753894,17731664,25000,0.001852,0.001738,0.003088,0.272511,423762,scaffold_3_37
scaffold_3,17753895,17797514,17770138,25000,0.001439,0.001336,0.002578,0.305274,423762,scaffold_3_37
scaffold_3,17797515,17830212,17811314,25000,0.001917,0.002011,0.002174,0.052376,423762,scaffold_3_37
scaffold_3,17830213,17859399,17844065,25000,0.001815,0.001911,0.001818,-0.012629,423762,scaffold_3_37
scaffold_3,18004005,18029749,18016848,25000,0.001861,0.002017,0.001818,-0.03327,598224,scaffold_3_38
scaffold_3,18029750,18055230,18042427,25000,0.002057,0.001571,0.001961,0.040258,598224,scaffold_3_38
scaffold_3,18055231,18080667,18067985,25000,0.001736,0.001696,0.001662,-0.01667,598224,scaffold_3_38
scaffold_3,18080668,18116196,18094567,25000,0.001327,0.001599,0.001362,-0.050666,598224,scaffold_3_38
scaffold_3,18116197,18146035,18130264,25000,0.001749,0.00202,0.001762,-0.039882,598224,scaffold_3_38
scaffold_3,18146036,18185566,18165120,25000,0.001579,0.00198,0.001663,-0.042803,598224,scaffold_3_38
scaffold_3,18185567,18229981,18202204,25000,0.001389,0.001468,0.001451,0.007867,598224,scaffold_3_38
scaffold_3,18229982,18258715,18243672,25000,0.002007,0.001506,0.003153,0.27733,598224,scaffold_3_38
scaffold_3,18258716,18295936,18278908,25000,0.002111,0.002197,0.005133,0.414656,598224,scaffold_3_38
scaffold_3,18295937,18336159,18316097,25000,0.003286,0.003262,0.008929,0.47079,598224,scaffold_3_38
scaffold_3,18336160,18369851,18355405,25000,0.001918,0.001738,0.002073,0.064811,598224,scaffold_3_38
scaffold_3,18369852,18400153,18383031,25000,0.002162,0.001988,0.001996,-0.022845,598224,scaffold_3_38
scaffold_3,18400154,18441590,18425488,25000,0.002029,0.001832,0.002223,0.072629,598224,scaffold_3_38
scaffold_3,18441591,18467799,18454295,25000,0.002002,0.001354,0.00193,0.07093,598224,scaffold_3_38
scaffold_3,18467800,18498762,18484903,25000,0.00146,0.001106,0.00216,0.25344,598224,scaffold_3_38
scaffold_3,18498763,18527435,18513771,25000,0.001874,0.001441,0.003788,0.396981,598224,scaffold_3_38
scaffold_3,18527436,18560922,18542804,25000,0.001093,0.001166,0.001133,0.000626,598224,scaffold_3_38
scaffold_3,18560923,18594571,18578085,25000,0.001218,0.001659,0.001613,0.059055,598224,scaffold_3_38
scaffold_3,18620069,18645270,18632671,25000,0.002601,0.0026,0.002503,-0.019703,342177,scaffold_3_39
scaffold_3,18645272,18673372,18660353,25000,0.001448,0.001463,0.001673,0.070988,342177,scaffold_3_39
scaffold_3,18673373,18699840,18686558,25000,0.00139,0.001683,0.001434,-0.042262,342177,scaffold_3_39
scaffold_3,18699841,18729623,18716175,25000,0.001763,0.00181,0.00178,-0.001697,342177,scaffold_3_39
scaffold_3,18729624,18754914,18742249,25000,0.001626,0.001797,0.001597,-0.035731,342177,scaffold_3_39
scaffold_3,18754915,18789109,18770771,25000,0.001208,0.001345,0.001689,0.139833,342177,scaffold_3_39
scaffold_3,18789110,18814537,18801752,25000,0.001569,0.001585,0.001644,0.021387,342177,scaffold_3_39
scaffold_3,18814538,18839634,18827083,25000,0.002012,0.00178,0.001786,-0.0307,342177,scaffold_3_39
scaffold_3,18839635,18869166,18854367,25000,0.002494,0.002205,0.002846,0.098274,342177,scaffold_3_39
scaffold_3,18869167,18895038,18882307,25000,0.002163,0.00205,0.002211,0.024629,342177,scaffold_3_39
scaffold_3,18895039,18920994,18907809,25000,0.002457,0.002435,0.003295,0.15197,342177,scaffold_3_39
scaffold_3,18920995,18946594,18933835,25000,0.001719,0.001515,0.001972,0.098117,342177,scaffold_3_39
scaffold_3,18946595,18983278,18960984,25000,0.001736,0.001611,0.001662,-0.003631,342177,scaffold_3_39
scaffold_3,18983279,19030905,19005785,25000,0.001522,0.001493,0.002052,0.157125,514513,scaffold_3_40
scaffold_3,19030906,19057551,19044084,25000,0.001981,0.001869,0.002745,0.179801,514513,scaffold_3_40
scaffold_3,19057552,19083560,19070731,25000,0.002084,0.001606,0.001736,-0.040759,514513,scaffold_3_40
scaffold_3,19083561,19137387,19121122,25000,0.001897,0.00225,0.002432,0.080764,514513,scaffold_3_40
scaffold_3,19137388,19177882,19155000,25000,0.00223,0.001581,0.002138,0.059342,514513,scaffold_3_40
scaffold_3,19177883,19211801,19195634,25000,0.002254,0.001711,0.004217,0.367713,514513,scaffold_3_40
scaffold_3,19211802,19237347,19224532,25000,0.002095,0.002197,0.00264,0.106189,514513,scaffold_3_40
scaffold_3,19237348,19271367,19253946,25000,0.002422,0.002352,0.002521,0.027637,514513,scaffold_3_40
scaffold_3,19271368,19303791,19285754,25000,0.002479,0.002603,0.004149,0.246206,514513,scaffold_3_40
scaffold_3,19303792,19346099,19329083,25000,0.000922,0.001534,0.001253,-0.006342,514513,scaffold_3_40
scaffold_3,19346100,19390983,19362312,25000,0.001307,0.001235,0.0019,0.20357,514513,scaffold_3_40
scaffold_3,19390984,19423185,19405620,25000,0.00171,0.002353,0.006438,0.52817,514513,scaffold_3_40
scaffold_3,19423186,19449156,19436308,25000,0.001658,0.002037,0.00404,0.379823,514513,scaffold_3_40
scaffold_3,19449157,19479001,19463432,25000,0.001665,0.00179,0.002602,0.207094,514513,scaffold_3_40
scaffold_3,19479002,19513100,19497723,25000,0.001378,0.001504,0.005579,0.59609,514513,scaffold_3_40
scaffold_3,19541779,19579146,19563501,25000,0.001426,0.001262,0.001259,-0.037947,158786,scaffold_3_41
scaffold_3,19579147,19618785,19594515,25000,0.002997,0.003028,0.00293,-0.014224,158786,scaffold_3_41
scaffold_3,19618786,19654221,19634078,25000,0.001508,0.001621,0.001484,-0.029876,158786,scaffold_3_41
scaffold_3,19654222,19692553,19678354,25000,0.002235,0.001847,0.00192,-0.031405,158786,scaffold_3_41
scaffold_3,19984694,20026925,20003778,25000,0.002807,0.002739,0.004057,0.192003,188861,scaffold_3_42
scaffold_3,20026926,20062093,20047162,25000,0.00216,0.00166,0.003912,0.351008,188861,scaffold_3_42
scaffold_3,20062094,20101773,20075972,25000,0.002149,0.001781,0.00328,0.256817,188861,scaffold_3_42
scaffold_3,20101774,20145677,20127904,25000,0.003598,0.003692,0.003751,0.014852,188861,scaffold_3_42
scaffold_3,20145678,20175559,20159790,25000,0.00154,0.001239,0.00267,0.322267,188861,scaffold_3_42
scaffold_3,20175560,20221045,20196233,25000,0.00129,0.00116,0.001152,-0.027871,188858,scaffold_3_43
scaffold_3,20221046,20246556,20233881,25000,0.001791,0.001808,0.001695,-0.031317,188858,scaffold_3_43
scaffold_3,20246557,20271718,20259131,25000,0.001749,0.001871,0.00169,-0.037871,188858,scaffold_3_43
scaffold_3,20271719,20298722,20284442,25000,0.001817,0.001883,0.002767,0.202664,188858,scaffold_3_43
scaffold_3,20298723,20325122,20312437,25000,0.001526,0.001403,0.001385,-0.028704,188858,scaffold_3_43
scaffold_3,20325123,20352037,20338476,25000,0.003099,0.003141,0.003068,-0.00859,188858,scaffold_3_43
scaffold_3,20848295,20882264,20866189,25000,0.00192,0.002212,0.001938,-0.038067,487250,scaffold_3_44
scaffold_3,20882266,20912327,20895811,25000,0.001308,0.001678,0.001386,-0.057312,487250,scaffold_3_44
scaffold_3,20912328,20952477,20933515,25000,0.001503,0.001643,0.004929,0.523594,487250,scaffold_3_44
scaffold_3,20952478,20989546,20972373,25000,0.001765,0.002026,0.002069,0.04424,487250,scaffold_3_44
scaffold_3,20989547,21031818,21011454,25000,0.001477,0.001476,0.00147,-0.002414,487250,scaffold_3_44
scaffold_3,21031819,21084063,21062959,25000,0.002333,0.002145,0.002614,0.079674,487250,scaffold_3_44
scaffold_3,21084064,21140595,21111868,25000,0.0013,0.001238,0.001189,-0.035113,487250,scaffold_3_44
scaffold_3,21140596,21175766,21159006,25000,0.001713,0.001533,0.002159,0.145741,487250,scaffold_3_44
scaffold_3,21175767,21209034,21192774,25000,0.00227,0.002157,0.00207,-0.034665,487250,scaffold_3_44
scaffold_3,21209035,21235748,21222630,25000,0.001169,0.001296,0.003575,0.486451,487250,scaffold_3_44
scaffold_3,21235749,21270321,21253123,25000,0.002247,0.001632,0.001978,0.010176,487250,scaffold_3_44
scaffold_3,21270322,21295780,21283033,25000,0.001718,0.001144,0.002039,0.179926,487250,scaffold_3_44
scaffold_3,21295781,21333699,21310865,25000,0.001841,0.001624,0.001666,-0.024617,487250,scaffold_3_44
scaffold_3,21333700,21362302,21349279,25000,0.003017,0.003176,0.003346,0.04268,137221,scaffold_3_45
scaffold_3,21362303,21389424,21375409,25000,0.002043,0.001542,0.001772,-0.00589,137221,scaffold_3_45
scaffold_3,21389425,21427199,21409311,25000,0.002423,0.002842,0.002612,-0.004018,137221,scaffold_3_45
scaffold_3,21427200,21455495,21441583,25000,0.001338,0.001365,0.001255,-0.037822,137221,scaffold_3_45
scaffold_3,21503594,21534589,21519522,25000,0.002557,0.002538,0.002459,-0.018357,212377,scaffold_3_46
scaffold_3,21534590,21560077,21547323,25000,0.001239,0.001917,0.001675,0.030738,212377,scaffold_3_46
scaffold_3,21560078,21595850,21575373,25000,0.001692,0.002352,0.002771,0.152478,212377,scaffold_3_46
scaffold_3,21595851,21624354,21608918,25000,0.001711,0.001851,0.00263,0.19549,212377,scaffold_3_46
scaffold_3,21624355,21664302,21644463,25000,0.001451,0.001846,0.001919,0.074856,212377,scaffold_3_46
scaffold_3,21664303,21735051,21699350,25000,0.002918,0.002778,0.003287,0.073083,212377,scaffold_3_46
scaffold_3,21735052,21790452,21759137,25000,0.001662,0.001938,0.004098,0.39497,174723,scaffold_3_47
scaffold_3,21790453,21839372,21817781,25000,0.002893,0.002719,0.005194,0.299538,174723,scaffold_3_47
